,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
10,350019,909427,503447,636121,1205977,2019906,2641729,1207778,396467,108584,86936,72365,52462,91044,425422,1816761,1424234,785094,1336295,656524,1005562,647681,754547,987892,1993416,2486149,1904043,896095,543800,510018,622534,753258,884264,995323,439255,531788,259678
11,481482,1612314,2235008,1896348,619378,578576,439588,474275,400562,484126,506891,447960,441858,882314,1165526,1078513,1537221,1847822,1055918,783302,1097066,2090167,1987757,1304263,1243338,937998,705741,752886,739513,888543,1316521,1477319,1505865,1223718,839274,634899,439186
11,857650,1146063,1327947,1319574,982906,745430,662292,457171,468785,509023,624196,687389,674199,871796,1214593,711119,1432079,1663890,2114108,1022241,817437,767641,2383405,2311075,1007228,955521,753878,687500,612041,567016,936063,1453052,1402102,1122816,1263456,1665362,1190208
11,1039454,1930679,1182121,784793,687113,474304,535323,623992,519791,452141,748151,699590,779477,627195,814252,1652471,1957398,1626124,1313476,948438,636532,1043298,1643330,1847431,981577,1003123,915759,1031998,970309,1129712,1558876,1496274,1465784,1004166,715096,896543,712655
11,777917,1240164,1107499,728536,650364,516868,410085,399217,351755,358090,399095,256576,388978,587095,847776,1032828,2373721,1399596,1180132,784377,977785,1090398,1589729,1317041,694961,713918,990532,804595,521227,646431,1136630,2114265,1225464,798143,789718,929674,922810
11,308032,1190600,1650320,897527,611096,959534,983804,709533,405819,449802,484341,437827,424413,498170,818149,1332089,2278059,1273080,1172898,856886,664235,1330238,1556394,1577992,971958,782469,791861,742283,730869,1001434,2067291,1621722,1184332,1019938,662672,606805,534108
11,1025772,1666355,1537175,1257123,592626,563159,272527,316425,237339,294348,189170,394021,550336,700030,1564671,1490043,1531336,1357741,1749242,829949,573966,755144,1219385,2402576,1213217,560154,923066,644721,466427,506328,1665002,1419945,1216400,1011014,704007,743330,725077
11,615968,1665218,1723650,1120568,697986,817003,591538,452096,445686,400333,343760,608335,752010,918553,1101308,1053860,1583222,1269061,1206002,993462,677547,1330548,2503822,1825898,1194226,790521,685997,564600,489520,664235,1142469,1431543,1528727,1318807,783279,630851,459597
11,470476,1423372,1153452,501057,544758,451940,432496,310473,377293,472098,243365,347471,523616,695285,946210,1362197,1157189,987620,1717726,605226,505678,798975,1641927,1706659,1051879,975279,674291,680251,496949,538547,658842,1342976,1546945,1035499,763596,821402,491944
11,751897,728041,1137006,1370392,825584,794290,606641,522175,318571,323466,193849,225832,247185,345542,493710,960213,2704390,1675422,963396,882173,1659680,2139563,1478003,776668,641184,664613,604332,564336,532907,379220,1212357,2639582,1402859,656333,341066,793773,1291806
11,630268,2152261,2318624,1089615,859812,490876,305867,324718,266297,355934,347622,639338,1556921,931124,1128070,1723206,2371326,1065241,1253911,702636,970556,1217055,1332591,1938134,2112523,1597271,812259,671751,443935,482834,670352,1397393,1746471,1615212,833238,1014915,880981
11,387946,1025146,1308233,932552,734407,766420,441685,439908,418913,357489,201472,152940,447779,800205,674568,1492928,1195459,562297,582545,982921,735672,1106564,1977479,1511566,1267809,966496,748554,997171,798025,597965,774647,1108429,1000706,832628,863058,730391,340731
11,874555,1151578,997317,1700951,834645,565422,452216,201673,204090,261974,270870,238307,295905,565146,990617,1069141,1920484,1721770,510830,839279,1065068,1384172,1871968,1451491,983249,739643,609147,726783,524260,372212,583801,2124888,1595546,760421,682338,864326,439290
11,468806,1467164,1202294,814460,745353,802946,667494,311506,395516,328870,489680,500255,554144,666930,821340,689139,1345855,1699928,1465862,654073,757758,951546,1615102,1556690,997656,923890,983097,977994,690630,621007,1115939,1721700,1408344,484257,898022,582132,348758
11,755956,1144023,1763224,1110257,811996,1624555,663087,525137,435704,293496,388591,503264,559552,538469,610277,1227569,3082685,1922630,1359250,995898,1057594,1481929,1796191,1537131,1050626,976490,796021,741901,589180,804476,1970498,2564435,1194383,512277,774635,884391,1109867
11,746431,1609109,1510560,1590413,1095867,992011,721470,776711,734224,612837,566791,557658,608077,712571,1481921,2059484,1805717,1291819,1433558,1023660,1237793,1041360,1273609,1826480,1876177,1290239,1083817,1012332,840580,1093898,2151384,1579611,1408324,750245,720473,739320,692423
11,622835,1448519,1043206,1335954,1115612,489604,738635,415415,348470,358081,302486,324947,374235,791749,970025,952039,2635822,1721660,999872,1159860,1150950,876993,1201388,1687718,1012710,759020,786404,652416,445596,470688,1823185,2556142,1128037,695672,645979,774007,615948
11,464196,1203638,1971755,1224915,987927,806380,593579,277291,288885,416144,468409,361585,262584,481946,578300,860303,2417059,1788502,1930116,868753,974231,1845275,1463112,1032956,567706,706316,625359,596269,545207,840046,1928383,2184764,1013881,682483,829986,772932,461452
11,426546,1258195,1186007,781010,1223377,862536,563663,436312,557758,526084,245227,198020,228933,362055,1065754,2361008,2169047,1669161,1208567,708838,950271,1517981,1953555,1755401,746356,717963,633672,774016,438215,455688,1253151,1743268,1578965,1153781,1346228,841557,851742
11,1202357,1728111,1168599,864503,791109,836921,958725,1145515,861708,736816,742551,635882,870590,1327713,1240424,1594148,2687975,1707108,1323034,861475,1544298,1824958,1926173,1214135,975742,987613,887183,1200755,1130434,1529726,2119695,2047463,1150803,1018085,1440523,1094565,910362
11,590378,1117023,1347316,1786685,1264536,506312,581022,453424,528496,487899,407098,463318,593937,374218,1026634,2906875,3090187,1765536,813843,558122,618938,1117485,1715178,1425599,1142311,986100,1287891,1289281,967678,1208890,2145868,1633122,957576,582974,1323985,1309868,1035069
12,196951,446663,583756,893493,1192454,256312,59287,48927,35274,28615,5710,31815,101674,306870,1094948,1179970,509461,370252,417813,307261,672308,279846,470801,816141,472533,159558,126285,87379,69951,97556,142041,369458,774974,727378,332525,430230,353752
12,124840,178370,392350,954557,1359299,347196,105021,36874,24739,34521,38016,43207,21197,457681,1269641,968605,818458,311155,348847,389774,515006,705138,789074,421993,192536,74471,51223,31427,11212,46929,208199,1049212,1220565,488037,419140,521843,155029
12,508708,535400,497451,1792196,1523029,236430,105850,134221,94224,75313,85949,64470,291745,1256213,1985304,1209551,983872,706996,607910,826934,1099417,1186158,1446639,913054,428779,138887,68638,12561,22773,65067,73993,611734,1554731,1973587,1055998,692529,1114415
12,1102823,731147,1442471,1028288,1075352,818541,174591,106796,170247,134107,160492,233978,244136,732805,2547037,1695760,704784,468727,802627,384036,1222203,1836948,1109789,788499,356798,93903,140467,137553,87940,103221,594965,1132848,1284910,1445378,1066771,525332,352375
12,391604,609506,734055,1562336,1587687,815108,180883,56030,137280,118564,67100,197277,300998,690854,1326790,1250753,878265,682549,1100363,773476,802764,887540,1920955,963452,116830,66077,61465,221846,66863,42519,64813,615890,1915488,1340588,912460,429186,567947
12,774189,614360,1212476,1244196,1049518,781787,216955,131831,111866,190649,127088,109975,149057,775421,1912624,1849946,708426,590574,285562,544631,1022532,852688,1028429,1272460,719397,197726,112176,240434,124273,94217,213095,682400,1415604,1297716,814117,337847,539753
12,699930,237847,357911,1243157,1489244,337795,56399,59538,80447,36067,5610,11717,51877,161392,974699,1701083,1113698,285665,435806,755422,524830,355470,947911,1265960,310985,44648,32524,67805,61618,64930,65661,176284,762157,1300832,796985,625663,357946
12,653026,651018,705901,1195982,1576041,757408,156577,131398,79633,85034,47320,36324,51694,217629,1122589,1406918,1582570,913926,685214,859120,801126,436234,1396951,1069784,323347,133879,71176,42935,121808,210252,333853,526842,762730,1115560,988418,728312,672892
12,428688,402881,575181,1081432,767462,148221,45342,63837,44697,44429,27644,27714,143794,695752,1253620,675857,400993,361799,752533,233342,494863,586074,638004,742468,353625,116640,50341,20301,50035,137824,197395,313310,733868,801559,463375,390165,490066
12,268177,798268,1382470,1746992,1651452,778359,258138,60254,20441,23332,23333,46695,93883,489805,955981,1257197,1811417,791974,659662,711752,1330044,1675625,1490615,618695,160134,118388,84419,69500,115672,169955,100652,472063,1670365,1205717,858367,471297,611116
12,504759,983159,1378118,1272804,1643339,631627,66380,39800,38238,26487,36807,53529,45229,383956,1450925,1238877,1515450,537304,933719,842065,1218265,1343338,1538858,317538,126870,88279,162159,118559,86866,84429,198917,660890,1685555,674399,617607,750788,654977
12,178093,410618,423565,664297,1131494,529688,65929,34528,41533,79084,38340,82021,70288,202763,869150,476202,510670,347422,694832,318930,367445,769570,931944,631105,212734,218899,341431,398843,294438,331518,323038,872282,1117406,580072,496734,223561,88217
12,202907,234995,398755,614371,1179108,502078,51751,40467,75341,53928,35595,61801,63040,256113,716756,455047,453527,701011,363594,288355,366028,678822,997796,567469,254238,266370,365695,377744,301797,354905,324253,842306,1147369,577525,396416,289094,210666
12,401527,278186,542639,1065342,790418,493743,217627,59943,22850,58851,78718,118052,153624,832717,889476,595545,543289,430838,362074,500794,668134,425288,789635,1139282,717647,226205,334382,400920,327278,444416,396187,576841,1208196,543378,517134,655259,467238
12,356993,680173,863475,1226309,877678,272335,70593,87935,46499,65626,50582,52661,48889,154083,710271,1112734,886416,929331,782022,429899,495758,599999,1354418,707586,269147,247085,352707,323784,272295,327284,647259,738438,472338,816006,600455,679728,473589
12,424174,593635,994819,1064203,1626184,666854,221181,65800,48175,62492,70635,57080,62642,330417,961607,674534,1227266,690336,1614618,1160744,876103,591893,981656,1222450,302306,235434,253075,418571,342318,254332,421295,1255924,1003977,1358668,952572,384429,142054
12,113850,218127,750275,841859,1033609,1066264,273705,129237,48994,33310,57124,82337,73914,108480,485610,881953,1004102,943021,436843,578232,671984,1081064,787109,583404,367973,278008,318345,414993,347619,397714,683742,1275415,974197,644706,631482,482870,201982
12,451777,349374,527205,923526,1514150,151869,150831,57748,19517,27035,57921,70152,67012,114008,635079,1656211,838496,375490,274259,523404,607816,406973,642339,1028502,460566,400291,331756,382868,367794,277272,671393,948790,581426,666604,509309,426516,452464
12,277955,392750,608872,1093882,2031454,695774,126144,208050,105899,88454,88966,89143,194627,612047,998831,1143674,1097490,1010381,716154,430986,1182867,1197319,1475284,748346,288784,226471,218118,437266,214984,205912,306719,1120724,1964724,1065117,1015083,387495,517465
12,218534,650002,1298868,920508,473616,141838,46794,69183,61291,57852,59263,58050,278451,1066590,1208808,305053,227248,578113,805407,762585,673574,673455,1100403,1061400,323028,287409,380956,426368,285607,278361,574777,887019,664122,562542,984767,479382,126363
13,199697,244067,269299,319771,727546,1278822,1274735,1119567,892827,1268404,1783083,1874007,1050009,702659,873452,612309,573017,442739,522719,302973,719112,866345,983227,1632868,1198884,883098,1485035,2044185,1565357,1878549,1827154,993211,887113,597061,610049,276746,82312
13,232404,209182,286108,629415,1030203,1103535,1066288,1084846,1150358,1273696,875255,717409,540373,796347,832120,468789,519022,326551,371290,308664,351616,876614,1491922,1628857,1508775,1152738,722595,784426,761694,1905733,2127214,1086343,434431,330008,294184,271799,152005
13,90896,88951,148260,174177,239101,689753,1802897,1125595,469117,680091,874034,856512,917489,1260088,758700,335485,244754,298046,277374,656414,596066,727310,1324234,1232310,1117890,860254,652685,792246,573116,1295787,2308594,1556285,994376,635859,746719,330443,139937
13,104170,227236,300502,718511,1198132,676066,676917,780941,1255083,884922,556167,1091604,473831,260683,450999,939061,788257,281266,375308,509388,388854,814629,1278625,2047961,2051855,843205,523875,605382,534480,994532,1179902,898450,996958,705507,522668,317039,99998
13,166501,322086,296502,306863,380056,327776,656551,1022684,780069,2370667,1025654,859595,1204568,664739,395900,406717,1019483,562274,557967,375910,389910,538158,846194,810256,1223397,1655233,1451600,2074675,576727,871485,1055870,657205,839658,800244,753550,616321,205985
13,205423,410787,355246,364054,803364,761627,1115556,1297020,1338407,1125886,834926,707916,1075864,1127264,847449,680455,676571,578625,560368,593530,477613,593301,1208802,1089752,1647802,2022621,1332511,979380,678845,1656730,1563285,959620,459935,414097,510829,443054,201610
13,242364,639563,534223,486946,491250,779274,1409688,1437437,1538750,854676,678268,947928,1760533,1325452,1622604,1003498,550617,489965,436886,332632,437201,472544,945998,1269765,2323707,2355784,1624954,1227496,644898,956744,1133125,1437488,1233621,1130722,785946,511092,270378
13,250596,589214,365619,689203,797127,743260,1568367,1492917,660693,1301168,1007750,1827110,1076488,500365,825184,659273,735463,501076,318847,275081,368864,803044,688806,1288679,2271618,1738934,2224474,1771531,1334646,886235,967421,1208491,806588,219939,301842,225752,285814
13,108389,160479,286776,313698,458296,866306,896839,805250,753974,1274479,833863,915933,1410535,757609,590638,688636,704513,663839,428886,497464,435732,912447,982408,960495,960949,1339840,1017317,676058,813348,1839945,1547104,1288939,951602,597221,368762,357956,158503
13,224454,344536,355858,182060,692101,1403292,902986,223886,316146,847622,942868,951153,840912,1084724,867267,485976,626747,413895,916911,548215,422916,987419,1421254,1292618,978203,1307135,523814,453481,426559,501869,1562847,1689579,966419,585241,504834,472498,163697
13,150436,398815,446749,339020,597512,868471,1578058,1772943,1020416,1247633,1282423,1286216,1068999,1440644,795222,319235,349285,461586,492392,650983,765382,1046139,2053336,1776668,2213268,1332791,863515,550940,470144,1168879,1356908,1530601,1641801,952665,639424,457949,276766
13,122666,326906,638370,1002411,1068028,618006,633613,1404880,1595800,1044365,1181448,1006636,1370557,837921,691201,598533,490512,502266,489399,551281,654258,619037,1063406,1396628,1369533,1165359,1029477,1274740,736770,766571,933526,1027133,1000744,769204,649487,649432,533728
13,587952,866723,645160,1038434,1502638,1531787,1252211,1520172,1927396,2371165,1320870,950161,1768970,1594965,1050064,1094569,787201,731629,765259,535307,565105,1181973,996211,1973319,2253387,1841743,1994749,1766714,1051269,1077593,1333740,975664,1266524,1504861,856618,717081,464717
13,376762,615657,431986,493623,862077,966031,712684,1832735,1700806,1625317,676606,1287090,1742448,982505,944857,1065541,911128,1094999,1058662,977729,1189727,942809,1645674,1856215,1238693,975295,336982,160549,213876,666891,1912742,2034400,2039935,2468116,1420608,686119,448125
13,155137,771680,542598,290096,327896,437677,897134,1671157,1133081,979250,441629,1250822,1030881,508880,846573,733033,900169,644847,1205769,545348,450887,665352,1595222,1700132,623860,551928,323820,137391,231917,535498,837326,1825579,1583171,2017325,881307,381897,320606
13,290641,661102,722304,347074,456555,924430,568060,1339510,1205875,1682337,525050,955212,1232805,922893,555565,825138,1227649,811253,970430,758274,620625,615013,1365746,2237767,916037,890204,471267,294047,132395,224095,903749,1324423,1546770,2286582,1994260,496222,135929
13,86776,511285,744558,582142,615915,614191,538227,1245055,1267253,1094014,655603,1552384,1452979,604283,407722,830645,1100916,714404,1394789,669694,535623,419072,1491620,2186602,1165245,583887,449756,367840,150954,137034,1048193,1142305,1546633,2322946,1906455,593140,378298
13,251591,779056,1288828,1348878,1462243,1486096,1000999,1120068,1089798,2233996,367123,442019,486477,1645406,2175067,647704,395479,342523,1250545,1261068,925918,1078436,2163860,1660124,1705364,456154,276557,355342,863944,1631667,1708227,1404644,1051687,1334832,906875,379349,330102
14,422975,649235,692744,713109,761424,733585,981357,1144370,1017041,414285,396149,462653,572958,542809,421269,524533,966501,968670,662722,548468,822794,1346064,843182,769561,607293,534645,398007,619320,921824,1394938,1724632,1407188,1085853,688566,540894,376426,315144
14,297438,851361,910175,690504,560277,518418,588057,533374,503808,1139174,2215165,725375,856166,810357,687856,671246,448049,745908,616236,642178,595288,814768,800156,835814,1349278,1335067,989082,736801,766359,1399761,1201232,945604,686972,762745,717127,725950,334534
14,409166,641160,696301,668690,495176,1107906,1187207,786156,637376,772090,961357,850543,1436981,1675274,732702,391778,549968,791477,870525,785134,580437,604508,914208,993843,1328932,1707893,1544876,1231525,1474747,1147874,819843,974860,802767,846165,777251,946207,550928
14,296656,595749,708297,605346,631785,414587,637335,783081,519966,401431,851586,2126877,1949266,544851,461355,378764,443861,578888,572783,552594,517293,871607,1079161,1106266,1162605,984306,885404,1104265,878726,835264,1066907,1176088,1153857,1230535,821476,714256,290848
14,411990,883651,619085,680201,677765,622626,565605,593031,530728,627902,769502,1268541,2215392,919358,369477,379128,668428,386478,549194,770794,623639,753634,634142,902307,1449850,1178369,918130,1238136,1192373,924516,666412,661633,736428,583369,751691,1026823,464917
14,399074,614894,403883,565262,1131654,882554,1024563,707292,687323,908519,1499102,1276341,1985540,854324,495627,373468,390453,762437,1056853,807491,845968,1005630,844214,998659,755651,951042,957728,1300249,1810547,1656839,1255866,732005,735272,822500,801208,738780,480812
14,289660,440035,224201,436169,721916,1374861,1207578,1089702,421319,465644,795026,729557,376839,259258,233483,686951,1039306,1035898,856319,745446,561900,551623,669920,674043,762892,714733,791290,941949,993772,1129090,1045667,926191,862230,749513,552865,454408,64853
14,286247,546526,622642,704682,735686,703364,499992,414119,506587,1584487,1205394,838876,1148331,1232770,1011597,466045,443417,612210,595970,373927,415992,498884,893386,913357,1107069,1716507,1482447,1385738,882682,1074564,964109,713986,598847,654032,734991,1016206,347996
14,601381,835760,763801,805858,834192,884207,603430,624190,532584,718173,1093429,1601171,1075583,1385390,994380,663407,806410,293651,493668,753089,1011524,968536,1071508,1187766,1201651,1052206,1190464,1598189,1190941,1336596,1111022,859459,828457,665625,657296,1011923,516203
14,312963,426942,676204,420735,803149,1004906,1385380,1779088,643935,609274,887898,512156,514668,520891,743797,781271,876972,707903,853981,711623,801793,988569,1157383,790654,646582,741341,1040189,1128545,893030,1115777,1187072,1403039,831015,682349,555387,724964,267249
14,286696,616715,666690,451378,748583,975330,1017904,1443664,1500645,625273,667890,515146,581148,857755,851935,700886,642383,762794,1398002,1243671,1130706,863696,734396,537621,1125025,720561,931229,1087650,791953,963263,1110442,1046742,936590,1685431,899352,812648,225901
14,720536,1001150,908080,1038755,1133212,539674,798113,557952,858037,902214,1256881,1528141,1821462,537533,331589,563745,949127,949045,1050871,1016667,795432,1306954,759280,1157747,1017590,1261857,1507999,1401632,1071847,855329,836773,817248,738814,703018,662194,1120202,733937
14,300942,527868,818746,449696,428630,454334,439844,454019,666903,938766,1269995,1335495,1372806,1197176,868273,603473,705879,820684,879132,783398,737135,735473,761159,660399,700375,862074,874274,1017969,828010,1003758,1181104,1221110,1152315,927934,941947,947030,534374
14,486577,939192,922638,444187,355026,381830,398912,402511,567379,1324003,1653551,1378822,1574641,717368,754801,709056,827932,779143,1015039,764053,612316,695408,742027,1365538,1140422,652624,880031,666670,947211,1035804,1122363,1399834,1401206,1049362,793376,876638,433241
14,572714,760019,860197,1137678,870410,874968,518727,823062,876132,971830,968801,1151306,948258,995498,1016673,1137570,1188763,862719,828969,942109,741446,1049754,802268,756001,1119046,1145753,1104692,1026125,945874,1172541,1707631,1290624,584493,841555,948687,1177946,435128
14,430510,567771,650942,606746,426263,350603,310395,302485,328327,443376,1113853,1523357,1907337,1167387,236559,287589,607960,693851,942953,578710,640286,735989,970497,764732,929510,1200220,862120,706128,643696,691888,964108,997201,797260,817193,923019,1446326,801525
14,425844,753938,843443,915708,767950,583925,658498,474717,227250,437410,1453594,1481574,1003059,1148569,1076245,1269346,937968,666366,678809,706625,619415,648006,906254,899097,997439,798534,791236,876571,1075087,1562469,1562010,1099835,889783,1056970,1146482,705820,295585
14,397100,469722,392869,460671,737842,737277,566688,560203,470730,980557,1405763,1808643,1579557,840446,445166,196695,540023,725053,708384,840128,646903,769291,830088,879038,1228151,1209753,880852,799450,866845,943702,987275,1101578,1616337,1028436,905179,730061,319351
14,398483,919676,842581,638684,592791,519727,615736,419764,428799,614833,2044744,2385443,750784,639645,527628,454809,376012,666484,844616,423710,467854,792559,967772,1388661,1475892,911089,488706,806825,788774,1176332,1273414,941511,959971,765230,772482,744322,324033
14,403085,958755,813227,692992,761767,746314,903445,1457169,1612916,662770,861598,630249,433819,538788,1189242,1003871,1156653,1255254,1292199,492465,600403,1157326,1063543,1622101,838728,381312,402250,632145,1481767,1855840,1242760,1136393,1039712,1075505,692030,1019916,425356
15,1067594,1646323,1247512,802632,718110,853580,918609,1271806,556970,282407,354730,638347,726171,649909,542135,1540867,1962812,1238318,1455928,1606771,2328747,1418391,1756106,1110111,162736,162686,132004,165534,222147,102434,574979,877197,1913504,2948073,1210426,1016067,821723
15,1414274,971005,326207,692439,984735,779396,217158,199767,120003,288644,421562,804062,1024755,1208613,1260313,450267,887151,2416140,1357722,688645,1129939,1553759,1917700,644796,110537,81400,97611,157119,107635,381736,427135,1174499,1116387,1316199,1542060,1780085,1588451
15,943138,1120281,511310,1097204,317187,796095,1853437,1105463,287651,337167,306240,944752,549548,991893,839413,801074,1679768,1097850,2135432,1393031,1350983,1451333,1622445,874023,115478,163577,110919,142166,196417,246111,1410456,2053160,1090572,1600784,1500841,1419537,498416
15,1422298,1144761,638463,660005,919181,799408,718639,296233,170225,123731,417907,662653,533573,596421,590457,1208593,1473965,956592,2016919,1435837,1136165,1282075,544214,987131,634455,334233,278618,161483,150956,181280,310820,882481,874299,1219321,1043960,1579492,1415501
15,974973,1046298,1043842,1032205,420496,169504,286118,253835,130971,129078,201435,1386005,1557642,1055161,836672,860569,985305,731868,1043545,1128390,1084922,1878351,1641345,1144611,302172,139033,145132,87550,63728,107427,217961,809708,902592,988728,2446777,1988244,971323
15,1148246,1984018,1344701,591025,794159,883353,625784,203628,125512,389144,677231,1136593,1169146,1004655,1244978,1377586,1216292,961984,1318336,2197599,1882339,872604,1324699,1563992,1122561,201853,207296,175786,130856,152043,180104,1351236,1630076,1434947,1547751,1791323,1466213
15,1056189,1022599,1538269,1127821,293341,1037816,1119152,1254389,447562,98089,122533,287801,475664,1085835,980528,1275221,1403682,1542938,1038968,1465541,2132079,1346130,1707153,1694413,363837,212299,147902,124356,128760,154870,503053,862359,926572,1486534,2199792,1681667,1033372
15,1220190,1060093,639692,947283,730496,576725,1190139,571528,176890,150520,414568,878690,1334653,654273,805535,1113279,1339501,1257063,1461466,989857,1890988,1193906,959058,1115006,1007237,213491,129707,120377,178887,117810,482908,1651057,1441519,867981,1562018,1438578,1283390
15,472666,930740,803511,950196,765379,1187904,752288,391642,220749,173317,555029,869924,836647,1401909,1037164,668907,1272642,961987,1401225,1533235,1223467,717184,1517465,1493424,691896,152257,188001,271766,116782,137144,567078,906481,1677510,1881977,1250318,1451666,1147566
15,643451,1005430,1103276,892734,1125287,1319984,452268,267392,183399,139716,159892,241852,224600,1002814,803638,708873,820299,956504,1432223,1998299,1673284,938553,751469,501130,132356,125738,90919,107478,143180,708609,870972,673388,939431,855328,1037397,812846,742713
15,955858,1463155,1119105,970002,1290898,1304188,519958,164243,95464,95432,190524,240558,568650,1010168,750227,937456,900326,881101,1997476,2154997,1835567,1278092,747089,307794,132384,146715,121435,121617,194047,705549,1076637,869438,1000717,997617,1087810,1190279,361757
15,711725,1122333,689429,921186,549314,838521,737422,287270,80384,239902,131483,175250,232502,371921,1050959,1439160,977882,1168443,1616549,1106559,979356,1528659,999757,419304,91426,65879,78667,58293,112382,121127,230184,838451,1347061,1472524,1293349,1059603,642420
15,651692,875724,1384734,1497838,1183957,986220,718880,98132,77649,183972,95189,447579,618777,420703,471559,1204194,1058026,614207,995634,1057967,2204106,1698916,1056323,690270,137078,85878,87203,243194,164356,485114,714991,538063,857450,898847,910704,835764,628758
15,299299,726192,965747,877424,731120,615029,407837,178348,74469,191140,145221,136989,200907,969813,1061969,729731,1257427,927309,1424279,1288049,931977,830901,1068549,917161,475648,259880,89378,29892,38106,46065,57113,124159,377771,1861543,2009612,1379189,1179724
15,1179275,842198,901623,1070367,1158117,825456,209110,195046,167114,180510,83869,140078,293633,683764,832612,1220730,1159659,971612,1536107,1446866,2317350,2028892,955086,127951,108848,45137,40688,25016,31264,93915,68087,452936,1271602,1443013,1170979,1932489,1186259
15,644182,761076,1118713,926035,1040324,695632,278824,295887,158038,104588,249984,84434,632506,706846,1007692,1110145,1030992,1133259,2593558,1075641,2142876,1598737,163805,178092,104416,73770,107339,55123,24216,96165,287575,1088296,1631942,2074486,1079479,1110033,1254077
15,509352,732995,494009,1414663,1496584,1119675,286757,39329,59481,193217,23351,36392,131408,257030,630905,1517534,1355349,1275395,1538247,1869264,1692011,1280884,336781,92575,80693,135919,63247,128940,84542,130432,553770,877667,1165712,1509031,891519,1098388,1094072
15,840359,775423,838680,495470,384243,412455,797842,370898,140821,29139,132079,276272,463430,1305388,1251617,1101187,945881,992867,1548092,1199569,962721,1017169,1428231,711732,108467,214770,139485,64830,28212,45247,98999,698487,1323825,1253614,1900083,1474738,1399525
15,1175612,1486333,1392521,826966,468506,918662,1259731,585581,118954,478266,144707,135203,166654,276980,600553,1684532,1247783,1042608,1750283,961462,2896374,2321336,1322490,412188,223827,179407,92762,111016,98398,124096,120994,226480,728311,1744605,1918467,1817978,955856
15,688479,908012,1307790,1200744,1520765,1879925,289601,217989,237608,116400,133948,177493,730576,1541144,1341801,1192222,1173453,1354207,1793746,1274981,1527712,1833263,1396635,778036,322650,257818,255176,364894,199664,213651,301825,1413439,1923264,1423552,1356689,1100452,1152289
16,149381,320501,684133,516715,550416,999313,617002,1388394,2027822,3018650,2059407,1447988,727510,438415,260577,205626,293697,356921,574900,483647,445678,521767,454110,1118817,1304650,1929027,2368276,2855779,2009665,1650704,1232323,1279360,713757,440706,330668,378206,207363
16,184825,267366,376045,702209,1033530,768796,865881,953122,573974,974767,942245,1208298,1334283,1171369,619816,753176,484064,454482,397963,361056,245867,247066,586994,767966,1134799,1367113,1316907,2572759,2080347,1215091,939948,994619,881709,612615,499339,526898,345622
16,92117,288532,332392,397035,473838,883895,805681,1065336,1938786,1695785,969101,1295360,995787,899327,366181,273388,188563,254929,526142,383706,410217,349938,403392,756808,827995,1516111,1505627,3212671,2171305,1436893,989619,903160,495565,345702,529316,647498,132329
16,249857,239320,485474,689104,844619,900079,1506745,1504926,1071772,1269955,1510383,1699377,1147161,1351969,752595,432614,374758,425796,533445,274622,436701,727139,536927,725885,901411,1217758,1514270,4445176,2191020,1915867,1493702,1128991,381466,269775,238186,193398,105206
16,108266,326778,389405,492832,1056218,1582531,1244145,1181226,1036981,1179233,909798,1372846,1177383,897019,753386,484638,709361,816998,539173,253860,251790,258622,320466,861442,978941,1222479,2022547,2795457,2312415,1706254,1039569,872306,691200,519011,313261,197209,141967
16,178056,337407,345577,418840,774596,777151,664889,793133,935930,845225,993775,536548,318614,305026,312714,501253,532119,574513,432855,111554,151824,161748,472828,796886,913820,908751,1185319,2067910,1460097,1013091,632489,765093,614456,289690,185985,297290,119763
16,93676,200629,328613,838199,942645,1355070,1607657,1003618,1023000,1079325,1346448,2286480,1334440,776928,382175,533365,622657,284683,360526,239629,310255,636610,606415,654977,815750,1647708,2099120,3378820,2045888,1912061,1013742,737093,512717,304578,223303,362223,188652
16,269229,363657,700350,915184,1040877,1267815,1347106,976296,753975,839314,1148431,1716877,1430085,992836,699450,579578,613956,447817,317528,504291,313954,642905,555980,617589,767240,1380719,2420848,2964471,2216077,1606473,987288,642666,518513,467942,397956,418973,194599
16,211137,370032,313345,443371,646350,579922,658197,914583,721331,952180,776295,863080,720555,720290,366615,371782,458327,451486,482835,321795,246848,231757,291724,583652,727347,1245825,1264313,1737627,1344494,1192411,727682,904887,567236,414394,307450,335289,110974
16,176272,330200,319879,448218,803413,588378,994580,1236950,874593,734835,618062,1245728,830199,588189,380597,379013,534658,507899,406601,493930,311823,273849,319244,590265,839402,1068803,1236710,2318368,1862102,1212570,995035,1016398,472148,241947,350729,197328,241656
16,302742,319771,330290,602439,877293,613176,534695,706570,1235558,2465793,1921676,1166454,540281,454433,721536,369108,326133,366646,379992,324729,398602,406193,711013,895694,764933,1628884,1758094,2432962,1853346,1354909,1208063,1337608,723454,321687,262949,362150,244577
16,156584,469917,365285,303336,572406,898389,939357,1533189,1531349,1120185,734158,492816,689769,858052,787797,612828,577163,462129,330318,253039,198871,381603,472073,654156,891160,848007,1274104,2167585,2155873,1480585,788431,801409,798147,350698,361927,245474,112022
